"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation_effective_sample_size","active_condition_number","active_max_eigenvalue","active_min_eigenvalue","dead_neurons_pct","explained_variance","feature_shrinkage_ratio","interaction_leakage_frobenius","l0_active_features","l0_vs_l1_ratio","loss","loss_l1","loss_l2","loss_recon","loss_total","mean_h_j","mean_max_cosine_similarity","shadowed_ids","shadowed_scores","step","total_h_j","warmup_factor","weight_bimodality_ratio","batch_size","device","dtype","learning_rate","log_interval","max_activations_window","measured_flops_per_step","measured_gflops_per_step","model_type","num_steps","rho","seed","warmup_steps","dict_active_condition_number_p95","dict_expected_active_condition_number","dict_expected_active_condition_number_std","dict_expected_active_min_eig","dict_expected_active_min_eig_std","dict_expected_irc_exact","dict_expected_irc_uniform","dict_expected_signal_ceiling_l_inf","dict_max_abs_offdiag","dict_mean_abs_offdiag","dict_singular_active_block_pct","model_class","dead_neuron_recovery_rate","measured_cumulative_flops","measured_cumulative_tflops","dead_neuron_recovery_pct","dictionary_coherence_abs_max","dictionary_coherence_nn/mean","dictionary_coherence_nn/p10","dictionary_coherence_nn/p50","dictionary_coherence_nn/p90","dictionary_coherence_nn/std","dictionary_coherence_nn_max","dictionary_coherence_overall_mean","dictionary_coherence_subsampled","dictionary_coherence_total_features","dictionary_coherence_used_features"
"spiked-rho0.70-adaptive_elastic_net_sweep021-seed0","finished","-","","model=adaptive_elastic_net_sweep021, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T05:30:45.000Z","514","","x686c923","","","2026-04-27T05:39:19.000Z","2026-04-27T05:39:19.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1.0000423192977903","1.6588901281356812","1.247806429862976","0.7521935105323792","75.1953125","0.1497018337249756","0.984353244304657","17.126419067382812","0.82421875","1.9659498929977417","0.08413921296596527","0.0019660405814647675","0.0006661416846327484","0.08150702714920044","0.08413921296596527","0.2867196500301361","0.514823317527771","[666,977,893,794,390]","[0.897537887096405,0.8949506878852844,0.8699306845664978,0.8513971567153931,0.8408641815185547]","50000","293.314208984375","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep021","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.1744186046511628","40327744300000","40.3277443","17.441860465116278","0.974416971206665","0.514823317527771","0.21755291521549225","0.5126888751983643","0.8244562149047852","0.22572702169418335","0.974416971206665","0.23091548681259155","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep021-seed0","finished","-","","model=adaptive_elastic_net_sweep021, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T05:30:21.000Z","513","","bzq3nasj","","","2026-04-27T05:38:54.000Z","2026-04-27T05:38:54.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1.000020980834961","2.26877498626709","1.3881504535675049","0.6118502020835876","93.1640625","0.3929290175437927","0.995963990688324","13.213117599487305","0.828125","2.2793705463409424","0.03163134679198265","0.002279460895806551","0.0008832389721646905","0.028468646109104156","0.03163134679198265","0.17066127061843872","0.398179829120636","[701,482,641,595,344]","[0.956858217716217,0.9537540078163148,0.9521746039390564,0.9476616978645324,0.9436465501785278]","50000","174.58648681640625","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep021","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.061269146608315096","40327744300000","40.3277443","6.12691466083151","0.9933046698570251","0.398179829120636","0.20334160327911377","0.29038524627685547","0.8052344918251038","0.2334645539522171","0.9933046698570251","0.11683562397956848","0","1024","1024"
"spiked-rho0.00-adaptive_elastic_net_sweep020-seed0","finished","-","","model=adaptive_elastic_net_sweep020, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T05:22:29.000Z","516","","va0uv8u8","","","2026-04-27T05:31:05.000Z","2026-04-27T05:31:05.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","8.979275703430176","1.1029362678527832","1.0508617162704468","0.9527855515480042","8.69140625","0.054599881172180176","0.20991778373718264","14.41223430633545","5.08984375","0.6301257610321045","0.2549465000629425","0.005741490982472897","0.0003292883047834039","0.24887573719024655","0.2549465000629425","0.20552261173725128","0.3651216924190521","[652,984,672,489,501]","[0.4548622965812683,0.4170311391353607,0.4081406593322754,0.3826388716697693,0.3783208727836609]","50000","208.60543823242188","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep020","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0.7843137254901961","40327744300000","40.3277443","78.43137254901961","0.47722768783569336","0.3651216924190521","0.3185743987560272","0.3639492392539978","0.4138785302639008","0.038171764463186264","0.47722768783569336","0.17328456044197085","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep020-seed0","finished","-","","model=adaptive_elastic_net_sweep020, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T05:22:15.000Z","515","","1w9sysga","","","2026-04-27T05:30:50.000Z","2026-04-27T05:30:50.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","2.8032073974609375","1.125814437866211","1.059184193611145","0.9408159852027892","42.96875","0.08241891860961914","0.9654214382171632","6.59086799621582","1.67578125","0.9734498858451844","0.1314409077167511","0.0009213181911036372","0.00027223522192798555","0.1302473545074463","0.1314409077167511","0.042191363871097565","0.26143908500671387","[151,473,276,527,269]","[0.99456387758255,0.3526803255081177,0.34241726994514465,0.3216095268726349,0.30606767535209656]","50000","43.11957550048828","1","0.002938295714557171","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep020","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","0.410958904109589","40327744300000","40.3277443","41.0958904109589","0.9972696900367736","0.26143908500671387","0.19963566958904264","0.23645995557308197","0.35457244515419006","0.0758066400885582","0.9972696900367736","0.06103116273880005","0","1024","1024"
"spiked-rho0.30-adaptive_elastic_net_sweep020-seed0","finished","-","","model=adaptive_elastic_net_sweep020, regularization-sweep, rho=0.30, seed=0, spiked, topk-sweep","2026-04-27T05:22:12.000Z","515","","437yk5s8","","","2026-04-27T05:30:47.000Z","2026-04-27T05:30:47.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1.9642295837402344","1.4365358352661133","1.1952672004699707","0.8320482969284058","38.8671875","0.04774421453475952","0.9232099056243896","10.22572135925293","2.05078125","1.0488064289093018","0.18290823698043823","0.001320668146945536","0.00041985916323028505","0.18116770684719088","0.18290823698043823","0.09109988808631896","0.30434751510620117","[152,554,9,739,653]","[0.9856357574462892,0.5202139019966125,0.4642128050327301,0.44022080302238464,0.42522668838500977]","50000","93.0129852294922","1","0.0009794319048523905","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep020","50000","0.3","0","10000","14.133993148803713","12.609667778015137","0.8959334492683411","0.4402015507221222","0.02230069227516651","1.0924173593521118","1.5935043096542358","12.365979194641112","0.5403863191604614","0.3003201186656952","0","AdaptiveElasticNetSAE","0.289002557544757","40327744300000","40.3277443","28.9002557544757","0.9925516247749328","0.30434751510620117","0.21069782972335815","0.27984827756881714","0.4325155317783356","0.0940232202410698","0.9925516247749328","0.08608850836753845","0","1024","1024"
"spiked-rho0.70-adaptive_elastic_net_sweep020-seed0","finished","-","","model=adaptive_elastic_net_sweep020, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T05:22:10.000Z","515","","ic1xazyk","","","2026-04-27T05:30:45.000Z","2026-04-27T05:30:45.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1.9999196529388428","1.0411007404327393","1.020136475563049","0.9798633456230164","73.33984375","0.16082161664962769","0.985228419303894","6.516479969024658","0.9765625","1.4528825283050537","0.07958953082561493","0.0006123346392996609","0.00035224368912167847","0.07862495630979538","0.07958953082561493","0.04156732186675072","0.2621033787727356","[207,617,1004,670,112]","[0.9968937635421752,0.8636065125465393,0.6863600015640259,0.6630149483680725,0.46474140882492065]","50000","42.48180389404297","1","0.001956947147846222","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep020","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.19692307692307692","40327744300000","40.3277443","19.692307692307693","0.9984453916549684","0.2621033787727356","0.20101642608642575","0.23598235845565796","0.3460880517959595","0.08803903311491013","0.9984453916549684","0.05890779197216034","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep020-seed0","finished","-","","model=adaptive_elastic_net_sweep020, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T05:21:47.000Z","513","","eoovrq2q","","","2026-04-27T05:30:20.000Z","2026-04-27T05:30:20.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1.999976634979248","1.185317873954773","1.0848013162612915","0.9151986837387084","91.30859375","0.4237958788871765","0.9963155388832092","10.015854835510254","0.98046875","1.6636160612106323","0.027336999773979187","0.0006528949597850442","0.0004537464992608875","0.026230359449982643","0.027336999773979187","0.0980619266629219","0.3181931972503662","[849,623,490,298,237]","[0.9983357787132264,0.9314363598823548,0.9311814308166504,0.9235801100730896,0.9202508926391602]","50000","100.31735229492188","1","0.001956947147846222","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep020","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.07880133185349611","40327744300000","40.3277443","7.880133185349611","0.9991678595542908","0.3181931972503662","0.19893468916416168","0.2380237877368927","0.5376152396202087","0.19049003720283508","0.9991678595542908","0.07549835741519928","0","1024","1024"
"spiked-rho0.00-adaptive_elastic_net_sweep019-seed0","finished","-","","model=adaptive_elastic_net_sweep019, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T05:13:55.000Z","514","","jei1qequ","","","2026-04-27T05:22:29.000Z","2026-04-27T05:22:29.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","950.33740234375","1.1612308025360107","1.0606106519699097","0.9133504033088684","11.03515625","0.017149746417999268","0.13668705523014069","3.788887023925781","0.4921875","0.2573859691619873","0.265392005443573","0.003069442929700017","0.000036308090784586966","0.2622862756252289","0.265392005443573","0.014061487279832365","0.23172783851623535","[143,185,469,979,455]","[0.06839508563280106,0.06773000955581665,0.06214550137519837,0.06098407879471779,0.06062068790197373]","50000","14.356779098510742","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep019","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0.5616438356164384","40327744300000","40.3277443","56.16438356164384","0.32270994782447815","0.23172783851623535","0.20479559898376465","0.22878344357013705","0.2618415355682373","0.022851046174764633","0.32270994782447815","0.05427055060863495","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep019-seed0","finished","-","","model=adaptive_elastic_net_sweep019, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T05:13:40.000Z","514","","ia13n357","","","2026-04-27T05:22:14.000Z","2026-04-27T05:22:14.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","171.03562927246094","1.32123601436615","1.138390064239502","0.861609935760498","42.28515625","0.06417185068130493","0.9641570448875428","7.015712738037109","0.7109375","0.8085512518882751","0.13843174278736117","0.003802780527621507","0.0001387471129419282","0.1344902217388153","0.13843174278736117","0.0481136180460453","0.274785578250885","[386,893,420,192,8]","[0.9898977875709534,0.5048729777336121,0.39445504546165466,0.39388442039489746,0.38464590907096863]","50000","49.22023010253906","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep019","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","0.3924731182795699","40327744300000","40.3277443","39.247311827956985","0.9949360489845276","0.274785578250885","0.2046789824962616","0.2418208122253418","0.4088076949119568","0.09312742203474043","0.9949360489845276","0.06417019665241241","0","1024","1024"
"spiked-rho0.30-adaptive_elastic_net_sweep019-seed0","finished","-","","model=adaptive_elastic_net_sweep019, regularization-sweep, rho=0.30, seed=0, spiked, topk-sweep","2026-04-27T05:13:37.000Z","514","","xcxhcvtx","","","2026-04-27T05:22:11.000Z","2026-04-27T05:22:11.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","318.7569274902344","1.1054084300994873","1.050065517425537","0.949934422969818","27.05078125","0.028273463249206543","0.9215478897094728","6.530630588531494","0.640625","0.5381964445114136","0.19010697305202484","0.002689658896997571","0.00007144551636883989","0.18734586238861084","0.19010697305202484","0.04172157496213913","0.2610720992088318","[443,1000,106,359,683]","[0.9867562651634216,0.34996408224105835,0.34917014837265015,0.34895575046539307,0.3056362569332123]","50000","42.63945007324219","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep019","50000","0.3","0","10000","14.133993148803713","12.609667778015137","0.8959334492683411","0.4402015507221222","0.02230069227516651","1.0924173593521118","1.5935043096542358","12.365979194641112","0.5403863191604614","0.3003201186656952","0","AdaptiveElasticNetSAE","0.4846938775510204","40327744300000","40.3277443","48.46938775510204","0.9933547973632812","0.2610720992088318","0.20280560851097107","0.23901620507240295","0.35642993450164795","0.07400023192167282","0.9933547973632812","0.06105247139930725","0","1024","1024"
"spiked-rho0.70-adaptive_elastic_net_sweep019-seed0","finished","-","","model=adaptive_elastic_net_sweep019, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T05:13:36.000Z","514","","khmjn2oo","","","2026-04-27T05:22:10.000Z","2026-04-27T05:22:10.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","111.2876205444336","1.0864423513412476","1.041430950164795","0.958569884300232","70.703125","0.1389604210853577","0.9841514229774476","9.829736709594728","0.734375","1.0366520881652832","0.08656482398509979","0.004833925049751997","0.0002135369722964242","0.08151736855506897","0.08656482398509979","0.09445133805274963","0.32820379734039307","[931,1009,483,620,519]","[0.9910629391670228,0.9448573589324952,0.9114560484886168,0.8646398186683655,0.7850940823554993]","50000","96.62371826171876","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep019","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.2262295081967213","40327744300000","40.3277443","22.62295081967213","0.9955222010612488","0.32820379734039307","0.20172791182994845","0.2637048363685608","0.5656787157058716","0.152412548661232","0.9955222010612488","0.08579642325639725","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep019-seed0","finished","-","","model=adaptive_elastic_net_sweep019, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T05:13:12.000Z","514","","b3xikfbj","","","2026-04-27T05:21:46.000Z","2026-04-27T05:21:46.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","50.11446762084961","1.2794184684753418","1.122583270072937","0.8774167895317078","89.84375","0.3423387408256531","0.9960905909538268","13.81737995147705","0.73046875","1.349440097808838","0.035954300314188004","0.005509111564606428","0.0003720499516930431","0.0300731398165226","0.035954300314188004","0.1866275519132614","0.41353315114974976","[636,552,114,634,791]","[0.9752537608146667,0.9724011421203612,0.9707190990447998,0.9689759612083436,0.9668497443199158]","50000","190.91998291015625","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep019","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.09172259507829976","40327744300000","40.3277443","9.172259507829978","0.9975639581680298","0.41353315114974976","0.20276303589344025","0.3016766309738159","0.9686874151229858","0.2532176971435547","0.9975639581680298","0.12488118559122086","0","1024","1024"
"spiked-rho0.00-adaptive_elastic_net_sweep018-seed0","finished","-","","model=adaptive_elastic_net_sweep018, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T05:05:20.000Z","514","","nqewbj44","","","2026-04-27T05:13:54.000Z","2026-04-27T05:13:54.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","895.4068603515625","1.489911675453186","1.2129254341125488","0.8140921592712402","10.44921875","0.03164905309677124","0.1517007201910019","5.065996170043945","1.125","0.3996042311191559","0.26252010464668274","0.005528691224753857","0.00007024444494163617","0.2569211721420288","0.26252010464668274","0.02486782893538475","0.23137226700782776","[668,277,763,221,183]","[0.11081159859895706,0.09785597026348114,0.08480805903673172,0.08473268151283264,0.08431684970855713]","50000","25.340316772460938","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep018","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0.711864406779661","40327744300000","40.3277443","71.1864406779661","0.3219856023788452","0.23137226700782776","0.20604556798934937","0.22912925481796265","0.25985726714134216","0.02207697555422783","0.3219856023788452","0.054350852966308594","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep018-seed0","finished","-","","model=adaptive_elastic_net_sweep018, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T05:05:05.000Z","515","","pxnot3ss","","","2026-04-27T05:13:40.000Z","2026-04-27T05:13:40.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","128.58831787109375","1.041110634803772","1.0201414823532104","0.9798588156700134","41.69921875","0.07713949680328369","0.9641819596290588","7.003350734710693","0.93359375","1.0481098890304563","0.1357114464044571","0.0026362764183431864","0.00020558215328492224","0.13286958634853363","0.1357114464044571","0.04792161285877228","0.26665329933166504","[336,189,200,679,185]","[0.993126392364502,0.38067060708999634,0.36014842987060547,0.3578357398509979,0.3577911853790283]","50000","48.975887298583984","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep018","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","0.3704819277108434","40327744300000","40.3277443","37.04819277108434","0.9964444041252136","0.26665329933166504","0.2014554888010025","0.23868051171302795","0.3750171661376953","0.08438114821910858","0.9964444041252136","0.06150159239768982","0","1024","1024"
"spiked-rho0.30-adaptive_elastic_net_sweep018-seed0","finished","-","","model=adaptive_elastic_net_sweep018, regularization-sweep, rho=0.30, seed=0, spiked, topk-sweep","2026-04-27T05:05:02.000Z","514","","61nbx3h2","","","2026-04-27T05:13:36.000Z","2026-04-27T05:13:36.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","238.09071350097656","1.0774251222610474","1.0314027070999146","0.9572848081588744","25.29296875","0.04370325803756714","0.9215472936630248","5.983498573303223","1.01171875","0.7447396516799927","0.18759511411190033","0.003495593322440982","0.00011919887037947774","0.183980330824852","0.18759511411190033","0.035007718950510025","0.2466961145401001","[949,176,158,955,853]","[0.989072561264038,0.34892508387565613,0.3045215308666229,0.30116868019104004,0.2902781367301941]","50000","35.742881774902344","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep018","50000","0.3","0","10000","14.133993148803713","12.609667778015137","0.8959334492683411","0.4402015507221222","0.02230069227516651","1.0924173593521118","1.5935043096542358","12.365979194641112","0.5403863191604614","0.3003201186656952","0","AdaptiveElasticNetSAE","0.5222222222222223","40327744300000","40.3277443","52.22222222222223","0.9945157766342164","0.2466961145401001","0.2007339745759964","0.23149898648262024","0.3066076338291168","0.06082705780863762","0.9945157766342164","0.05686888471245766","0","1024","1024"
"spiked-rho0.70-adaptive_elastic_net_sweep018-seed0","finished","-","","model=adaptive_elastic_net_sweep018, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T05:05:01.000Z","514","","k7pc1u7a","","","2026-04-27T05:13:35.000Z","2026-04-27T05:13:35.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","78.77137756347656","1.201852798461914","1.0916740894317627","0.9083259105682372","68.45703125","0.16313272714614868","0.9844651818275452","8.888175964355469","0.8984375","1.3242640495300293","0.08334486931562424","0.003036763519048691","0.0003142889472655952","0.0799938216805458","0.08334486931562424","0.07722354680299759","0.3071500360965729","[771,358,843,154,23]","[0.993578851222992,0.9116070866584778,0.880918025970459,0.852710485458374,0.7256396412849426]","50000","78.99968719482422","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep018","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.22848200312989045","40327744300000","40.3277443","22.848200312989047","0.9967837929725648","0.3071500360965729","0.20235344767570496","0.2562483251094818","0.5042814612388611","0.13356538116931915","0.9967837929725648","0.07535950839519501","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep018-seed0","finished","-","","model=adaptive_elastic_net_sweep018, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T05:04:38.000Z","514","","h10lqkuw","","","2026-04-27T05:13:12.000Z","2026-04-27T05:13:12.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","62.185699462890625","1.8930153846740725","1.308679699897766","0.6913201808929443","90.625","0.4247209429740906","0.995981514453888","13.540078163146973","0.90234375","1.5332622528076172","0.031091410666704174","0.0034613460302352905","0.0004171043401584029","0.02721296064555645","0.031091410666704174","0.1792118102312088","0.4079853296279907","[66,732,72,916,536]","[0.9949122071266174,0.953887701034546,0.9510910511016846,0.9508269429206848,0.9500386714935304]","50000","183.33367919921875","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep018","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.08231368186874305","40327744300000","40.3277443","8.231368186874304","0.997453272342682","0.4079853296279907","0.20002655684947968","0.28688088059425354","0.9144676327705384","0.2529100775718689","0.997453272342682","0.1179867833852768","0","1024","1024"
